Key,Value
2997,5
2998,5
2999,10
3000,0
3001,5
3002,2
3003,5
3004,5
3005,4
3006,5
3007,9
3008,0
3009,9
3010,0
3011,9
3012,7
3013,8
3014,5
3015,2
3016,1
3017,3
3018,3
3019,7
3020,5
3021,0
3022,7
3023,3
3024,9
3025,4
3026,5
3027,18
3028,1
3029,2
3030,2
3031,0
3032,12
3033,3
3034,3
3035,0
3036,2
3037,10
3038,10
3039,6
3040,6
3041,5
3042,8
3043,6
3044,6
3045,1
3046,1
3047,14
3048,3
3049,1
3050,1
3051,8
3052,4
3053,2
3054,9
3055,0
3056,9
3057,5
3058,9
3059,4
3060,2
3061,2
3062,4
3063,3
3064,5
3065,3
3066,0
3067,5
3068,13
3069,3
3070,7
3071,10
3072,0
3073,6
3074,4
3075,4
3076,0
3077,0
3078,7
3079,6
3080,10
3081,4
3082,1
3083,10
3084,3
3085,1
3086,0
3087,0
3088,1
3089,6
3090,6
3091,10
3092,3
3093,9
3094,9
3095,2
3096,1
3097,5
3098,1
3099,4
3100,6
3101,0
3102,4
3103,4
3104,3
3105,12
3106,3
3107,9
3108,4
3109,5
3110,0
3111,8
3112,0
3113,9
3114,6
3115,13
3116,11
3117,8
3118,2
3119,9
3120,9
3121,7
3122,5
3123,5
3124,4
3125,3
3126,1
3127,8
3128,8
3129,11
3130,0
3131,1
3132,6
3133,2
3134,2
3135,4
3136,10
3137,9
3138,12
3139,6
3140,1
3141,2
3142,6
3143,5
3144,6
3145,9
3146,3
3147,3
3148,4
3149,2
3150,12
3151,1
3152,10
3153,11
3154,4
3155,7
3156,8
3157,5
3158,6
3159,2
3160,1
3161,0
3162,10
3163,5
3164,10
3165,8
3166,10
3167,5
3168,4
3169,6
3170,16
3171,1
3172,0
3173,6
3174,7
3175,2
3176,0
3177,6
3178,1
3179,5
3180,7
3181,1
3182,2
3183,1
3184,0
3185,4
3186,3
3187,4
3188,4
3189,2
3190,4
3191,0
3192,2
3193,2
3194,2
3195,10
3196,6
3197,2
3198,8
3199,1
3200,11
3201,2
3202,7
3203,0
3204,13
3205,0
3206,6
3207,5
3208,5
3209,1
3210,1
3211,15
3212,1
3213,2
3214,9
3215,3
3216,12
3217,5
3218,5
3219,2
3220,2
3221,8
3222,1
3223,4
3224,12
3225,7
3226,0
3227,7
3228,6
3229,5
3230,3
3231,10
3232,4
3233,2
3234,5
3235,4
3236,5
3237,5
3238,2
3239,1
3240,1
3241,10
3242,3
3243,4
3244,5
3245,2
3246,8
3247,2
3248,2
3249,2
3250,3
3251,1
3252,5
3253,9
3254,5
3255,2
3256,1
3257,2
3258,8
3259,6
3260,9
3261,7
3262,1
3263,10
3264,2
3265,2
3266,0
3267,1
3268,2
3269,3
3270,1
3271,4
3272,7
3273,9
3274,3
3275,7
3276,2
3277,7
3278,0
3279,3
3280,4
3281,6
3282,5
3283,6
3284,12
3285,2
3286,2
3287,10
3288,5
3289,10
3290,5
3291,5
3292,10
3293,4
3294,2
3295,6
3296,1
3297,6
3298,6
3299,4
3300,10
3301,0
3302,7
3303,9
3304,0
3305,3
3306,3
3307,3
3308,3
3309,9
3310,6
3311,7
3312,1
3313,11
3314,4
3315,7
3316,2
3317,6
3318,9
3319,6
3320,9
3321,6
3322,2
3323,3
3324,3
3325,8
3326,3
3327,4
3328,10
3329,2
3330,10
3331,2
3332,0
3333,2
3334,11
3335,3
3336,2
3337,2
3338,14
3339,7
3340,3
3341,2
3342,3
3343,2
3344,3
3345,0
3346,8
3347,10
3348,8
3349,5
3350,11
3351,1
3352,5
3353,2
3354,1
3355,2
3356,8
3357,4
3358,9
3359,7
3360,4
3361,8
3362,5
3363,3
3364,7
3365,1
3366,5
3367,7
3368,1
3369,6
3370,1
3371,2
3372,2
3373,10
3374,2
3375,2
3376,6
3377,14
3378,9
3379,8
3380,9
3381,0
3382,5
3383,6
3384,9
3385,7
3386,4
3387,13
3388,8
3389,9
3390,2
3391,7
3392,0
3393,1
3394,0
3395,1
3396,4
3397,5
3398,2
3399,6
3400,6
3401,9
3402,0
3403,7
3404,8
3405,7
3406,2
3407,8
3408,0
3409,0
3410,5
3411,9
3412,13
3413,9
3414,0
3415,5
3416,6
3417,0
3418,8
3419,1
3420,1
3421,4
3422,1
3423,0
3424,6
3425,3
3426,2
3427,5
3428,4
3429,6
3430,3
3431,1
3432,0
3433,6
3434,4
3435,0
3436,2
3437,1
3438,7
3439,4
3440,11
3441,6
3442,5
3443,0
3444,6
3445,13
3446,13
3447,7
3448,1
3449,2
3450,6
3451,3
3452,8
3453,0
3454,4
3455,2
3456,4
3457,5
3458,0
3459,0
3460,2
3461,6
3462,0
3463,0
3464,1
3465,1
3466,9
3467,4
3468,4
3469,4
3470,6
3471,1
3472,2
3473,1
3474,12
3475,5
3476,3
3477,9
3478,5
3479,3
3480,4
3481,7
3482,6
3483,1
3484,5
3485,3
3486,7
3487,4
3488,2
3489,2
3490,11
3491,2
3492,1
3493,0
3494,6
3495,5
3496,2
3497,4
3498,6
3499,7
3500,3
3501,7
3502,3
3503,9
3504,1
3505,1
3506,10
3507,10
3508,0
3509,12
3510,14
3511,4
3512,2
3513,8
3514,3
3515,4
3516,0
3517,5
3518,5
3519,0
3520,6
3521,4
3522,3
3523,2
3524,11
3525,6
3526,6
3527,12
3528,5
3529,0
3530,6
3531,11
3532,4
3533,1
3534,1
3535,13
3536,8
3537,7
3538,7
3539,2
3540,7
3541,5
3542,1
3543,0
3544,5
3545,0
3546,1
3547,0
3548,3
3549,2
3550,0
3551,10
3552,5
3553,8
3554,6
3555,2
3556,1
3557,8
3558,1
3559,2
3560,10
3561,8
3562,4
3563,6
3564,7
3565,6
3566,0
3567,7
3568,4
3569,0
3570,0
3571,3
3572,0
3573,0
3574,0
3575,4
3576,6
3577,3
3578,3
3579,2
3580,7
3581,1
3582,8
3583,2
3584,9
3585,14
3586,0
3587,4
3588,3
3589,3
3590,6
3591,8
3592,3
3593,2
3594,8
3595,11
3596,7
3597,13
3598,4
3599,1
3600,8
3601,4
3602,0
3603,6
3604,2
3605,7
3606,4
3607,12
3608,6
3609,6
3610,10
3611,3
3612,6
3613,1
3614,10
3615,11
3616,0
3617,3
3618,15
3619,4
3620,2
3621,0
3622,5
3623,3
3624,10
3625,3
3626,12
3627,1
3628,4
3629,9
3630,2
3631,4
3632,10
3633,4
3634,11
3635,2
3636,0
3637,5
3638,4
3639,7
3640,4
3641,9
3642,6
3643,1
3644,6
3645,4
3646,4
3647,4
3648,2
3649,4
3650,10
3651,4
3652,7
3653,1
3654,6
3655,1
3656,4
3657,3
3658,4
3659,4
3660,4
3661,1
3662,3
3663,3
3664,1
3665,8
3666,1
3667,3
3668,14
3669,6
3670,6
3671,3
3672,8
3673,6
3674,0
3675,1
3676,5
3677,6
3678,9
3679,0
3680,5
3681,6
3682,0
3683,4
3684,3
3685,11
3686,2
3687,2
3688,5
3689,3
3690,4
3691,14
3692,4
3693,10
3694,8
3695,13
3696,3
3697,5
3698,5
3699,8
3700,2
3701,5
3702,6
3703,2
3704,12
3705,6
3706,2
3707,3
3708,9
3709,5
3710,7
3711,8
3712,3
3713,4
3714,1
3715,2
3716,3
3717,3
3718,3
3719,2
3720,4
3721,4
3722,3
3723,6
3724,2
3725,4
3726,7
3727,8
3728,0
3729,2
3730,5
3731,6
3732,7
3733,4
3734,2
3735,2
3736,2
3737,7
3738,4
3739,12
3740,2
3741,7
3742,2
3743,0
3744,9
3745,6
3746,0
3747,13
3748,6
3749,6
3750,4
3751,6
3752,8
3753,7
3754,2
3755,4
3756,18
3757,7
3758,2
3759,12
3760,3
3761,8
3762,2
3763,4
3764,6
3765,5
3766,4
3767,2
3768,1
3769,10
3770,8
3771,6
3772,1
3773,4
3774,4
3775,4
3776,2
3777,3
3778,2
3779,1
3780,9
3781,1
3782,11
3783,10
3784,7
3785,2
3786,7
3787,3
3788,6
3789,2
3790,0
3791,5
3792,6
3793,7
3794,3
3795,2
3796,2
3797,8
3798,2
3799,0
3800,1
3801,9
3802,2
3803,3
3804,0
3805,7
3806,1
3807,2
3808,3
3809,7
3810,5
3811,2
3812,5
3813,4
3814,7
3815,5
3816,2
3817,2
3818,0
3819,0
3820,8
3821,6
3822,3
3823,0
3824,6
3825,6
3826,1
3827,5
3828,1
3829,4
3830,3
3831,4
3832,8
3833,1
3834,2
3835,8
3836,14
3837,8
3838,1
3839,1
3840,2
3841,10
3842,5
3843,6
3844,10
3845,0
3846,6
3847,1
3848,1
3849,4
3850,13
3851,6
3852,2
3853,0
3854,2
3855,10
3856,8
3857,5
3858,0
3859,4
3860,5
3861,3
3862,10
3863,4
3864,9
3865,12
3866,1
3867,7
3868,6
3869,9
3870,8
3871,1
3872,3
3873,6
3874,8
3875,6
3876,6
3877,10
3878,2
3879,2
3880,6
3881,0
3882,2
3883,6
3884,2
3885,3
3886,3
3887,3
3888,8
3889,1
3890,7
3891,5
3892,7
3893,7
3894,2
3895,6
3896,6
3897,14
3898,6
3899,8
3900,9
3901,9
3902,2
3903,2
3904,6
3905,13
3906,9
3907,1
3908,7
3909,7
3910,7
3911,0
3912,9
3913,3
3914,4
3915,2
3916,14
3917,0
3918,3
3919,0
3920,4
3921,2
3922,8
3923,7
3924,2
3925,3
3926,6
3927,6
3928,6
3929,8
3930,6
3931,0
3932,3
3933,2
3934,3
3935,2
3936,10
3937,1
3938,8
3939,1
3940,12
3941,11
3942,8
3943,3
3944,8
3945,7
3946,4
3947,2
3948,10
3949,0
3950,2
3951,2
3952,3
3953,10
3954,4
3955,7
3956,6
3957,1
3958,5
3959,7
3960,6
3961,6
3962,3
3963,5
3964,1
3965,1
3966,2
3967,3
3968,7
3969,4
3970,5
3971,3
3972,7
3973,0
3974,1
3975,3
3976,3
3977,0
3978,2
3979,1
3980,4
3981,2
3982,8
3983,6
3984,0
3985,6
3986,5
3987,7
3988,4
3989,10
3990,4
3991,8
3992,13
3993,1
3994,4
3995,6
3996,8
3997,10
3998,7
3999,7
4000,3
4001,3
4002,4
4003,6
4004,2
4005,4
4006,6
4007,3
4008,0
4009,4
4010,1
4011,10
4012,0
4013,8
4014,0
4015,3
4016,5
4017,6
4018,0
4019,6
4020,0
4021,4
4022,3
4023,7
4024,4
4025,11
4026,9
4027,0
4028,8
4029,2
4030,0
4031,0
4032,3
4033,2
4034,2
4035,1
4036,10
4037,3
4038,9
4039,0
4040,3
4041,2
4042,0
4043,4
4044,3
4045,2
4046,7
4047,10
4048,3
4049,4
4050,0
4051,8
4052,2
4053,4
4054,3
4055,1
4056,15
4057,4
4058,7
4059,4
4060,6
4061,2
4062,7
4063,2
4064,3
4065,7
4066,6
4067,2
4068,9
4069,1
4070,1
4071,6
4072,0
4073,2
4074,4
4075,7
4076,2
4077,0
4078,2
4079,4
4080,5
4081,1
4082,4
4083,1
4084,1
4085,3
4086,1
4087,12
4088,1
4089,4
4090,6
4091,3
4092,7
4093,1
4094,0
4095,11
4096,0
4097,6
4098,12
4099,6
4100,12
4101,0
4102,0
4103,2
4104,15
4105,2
4106,4
4107,2
4108,4
4109,3
4110,5
4111,4
4112,10
4113,7
4114,0
4115,8
4116,12
4117,8
4118,0
4119,0
4120,5
4121,4
4122,4
4123,7
4124,7
4125,6
4126,1
4127,4
4128,3
4129,2
4130,0
4131,1
4132,0
4133,8
4134,2
4135,2
4136,3
4137,2
4138,2
4139,2
4140,3
4141,2
4142,4
4143,4
4144,0
4145,7
4146,11
4147,8
4148,7
4149,2
4150,1
4151,1
4152,8
4153,2
4154,6
4155,3
4156,9
4157,3
4158,5
4159,2
4160,5
4161,2
4162,0
4163,9
4164,14
4165,3
4166,10
4167,5
4168,12
4169,2
4170,12
4171,3
4172,2
4173,7
4174,8
4175,6
4176,4
4177,1
4178,4
4179,9
4180,4
4181,14
4182,2
4183,8
4184,2
4185,1
4186,12
4187,1
4188,0
4189,8
4190,6
4191,10
4192,0
4193,3
4194,9
4195,4
4196,15
4197,10
4198,3
4199,11
4200,2
4201,1
4202,16
4203,12
4204,8
4205,6
4206,4
4207,6
4208,5
4209,5
4210,5
4211,4
4212,8
4213,12
4214,3
4215,2
4216,6
4217,4
4218,2
4219,3
4220,2
4221,16
4222,0
4223,7
4224,2
4225,6
4226,7
4227,7
4228,2
4229,4
4230,5
4231,0
4232,15
4233,5
4234,7
4235,5
4236,3
4237,6
4238,6
4239,0
4240,1
4241,2
4242,1
4243,0
4244,0
4245,2
4246,11
4247,6
4248,12
4249,8
4250,0
4251,7
4252,1
4253,7
4254,7
4255,3
4256,0
4257,2
4258,3
4259,6
4260,14
4261,7
4262,1
4263,4
4264,1
4265,1
4266,2
4267,8
4268,2
4269,1
4270,3
4271,7
4272,10
4273,4
4274,3
4275,4
4276,7
4277,0
4278,6
4279,2
4280,4
4281,0
4282,3
4283,3
4284,4
4285,0
4286,10
4287,12
4288,10
4289,7
4290,5
4291,4
4292,3
4293,2
4294,9
4295,4
4296,10
4297,6
4298,4
4299,0
4300,4
4301,5
4302,5
4303,2
4304,4
4305,6
4306,4
4307,10
4308,5
4309,4
4310,2
4311,1
4312,4
4313,8
4314,0
4315,6
4316,2
4317,8
4318,11
4319,4
4320,6
4321,5
4322,5
4323,4
4324,6
4325,8
4326,7
4327,2
4328,2
4329,7
4330,3
4331,0
4332,1
4333,7
4334,6
4335,5
4336,8
4337,1
4338,3
4339,8
4340,5
4341,4
4342,7
4343,4
4344,5
4345,0
4346,10
4347,6
4348,3
4349,7
4350,9
4351,5
4352,6
4353,2
4354,0
4355,2
4356,12
4357,1
4358,6
4359,3
4360,7
4361,7
4362,5
4363,2
4364,3
4365,6
4366,7
4367,7
4368,8
4369,0
4370,10
4371,2
4372,6
4373,3
4374,12
4375,5
4376,9
4377,8
4378,4
4379,1
4380,2
4381,4
4382,1
4383,3
4384,1
4385,5
4386,0
4387,3
4388,0
4389,8
4390,0
4391,3
4392,3
4393,0
4394,7
4395,4
4396,5
4397,4
4398,4
4399,5
4400,8
4401,3
4402,6
4403,2
4404,2
4405,1
4406,2
4407,6
4408,4
4409,1
4410,0
4411,1
4412,4
4413,3
4414,0
4415,5
4416,8
4417,3
4418,0
4419,1
4420,2
4421,11
4422,7
4423,1
4424,10
4425,0
4426,6
4427,4
4428,7
4429,4
4430,3
4431,3
4432,9
4433,2
4434,4
4435,4
4436,5
4437,6
4438,2
4439,5
4440,7
4441,0
4442,1
4443,2
4444,1
4445,2
4446,1
4447,3
4448,0
4449,3
4450,9
4451,2
4452,4
4453,0
4454,9
4455,3
4456,4
4457,4
4458,11
4459,6
4460,4
4461,4
4462,1
4463,4
4464,6
4465,4
4466,7
4467,4
4468,6
4469,1
4470,2
4471,0
4472,9
4473,1
4474,5
4475,2
4476,2
4477,6
4478,1
4479,7
4480,7
4481,3
4482,1
4483,2
4484,8
4485,9
4486,5
4487,3
4488,4
4489,6
4490,1
4491,3
4492,5
4493,4
4494,2
4495,12
4496,8
4497,12
4498,8
4499,4
4500,3
4501,10
4502,0
4503,3
4504,1
4505,0
4506,8
4507,2
4508,16
4509,12
4510,5
4511,6
4512,6
4513,4
4514,3
4515,3
4516,2
4517,3
4518,2
4519,4
4520,3
4521,3
4522,2
4523,6
4524,5
4525,0
4526,5
4527,1
4528,0
4529,3
4530,2
4531,2
4532,10
4533,9
4534,3
4535,7
4536,5
4537,10
4538,2
4539,7
4540,0
4541,6
4542,8
4543,7
4544,2
4545,0
4546,0
4547,6
4548,0
4549,7
4550,8
4551,0
4552,6
4553,7
4554,3
4555,2
4556,5
4557,5
4558,7
4559,12
4560,6
4561,2
4562,8
4563,1
4564,1
4565,1
4566,2
4567,5
4568,1
4569,4
4570,2
4571,9
4572,4
4573,10
4574,5
4575,5
4576,7
4577,6
4578,5
4579,3
4580,3
4581,7
4582,8
4583,6
4584,3
4585,8
4586,3
4587,1
4588,0
4589,4
4590,0
4591,13
4592,5
4593,3
4594,4
4595,7
4596,9
4597,5
4598,4
4599,8
4600,3
4601,1
4602,3
4603,2
4604,9
4605,3
4606,2
4607,7
4608,1
4609,4
4610,2
4611,2
4612,3
4613,6
4614,1
4615,11
4616,0
4617,7
4618,3
4619,6
4620,11
4621,2
4622,3
4623,12
4624,2
4625,2
4626,3
4627,1
4628,4
4629,0
4630,0
4631,13
4632,2
4633,4
4634,11
4635,8
4636,2
4637,2
4638,4
4639,2
4640,2
4641,1
4642,16
4643,0
4644,11
4645,0
4646,1
4647,5
4648,8
4649,4
4650,2
4651,6
4652,8
4653,0
4654,5
4655,7
4656,0
4657,1
4658,5
4659,0
4660,1
4661,11
4662,9
4663,9
4664,0
4665,5
4666,6
4667,1
4668,4
4669,0
4670,3
4671,2
4672,3
4673,9
4674,10
4675,6
4676,1
4677,5
4678,7
4679,4
4680,1
4681,3
4682,0
4683,4
4684,2
4685,6
4686,5
4687,6
4688,1
4689,2
4690,3
4691,4
4692,2
4693,0
4694,2
4695,7
4696,0
4697,3
4698,1
4699,3
4700,8
4701,0
4702,3
4703,4
4704,2
4705,14
4706,2
4707,2
4708,1
4709,6
4710,2
4711,4
4712,3
4713,6
4714,0
4715,1
4716,11
4717,8
4718,3
4719,0
4720,1
4721,0
4722,6
4723,1
4724,1
4725,10
4726,3
4727,0
4728,9
4729,2
4730,5
4731,9
4732,1
4733,5
4734,3
4735,6
4736,7
4737,2
4738,6
4739,6
4740,3
4741,7
4742,6
4743,10
4744,8
4745,3
4746,8
4747,0
4748,8
4749,8
4750,2
4751,8
4752,6
4753,12
4754,7
4755,11
4756,2
4757,8
4758,1
4759,2
4760,4
4761,2
4762,13
4763,8
4764,3
4765,5
4766,4
4767,5
4768,8
4769,4
4770,3
4771,3
4772,2
4773,5
4774,6
4775,2
4776,8
4777,9
4778,3
4779,10
4780,11
4781,0
4782,9
4783,3
4784,4
4785,6
4786,3
4787,2
4788,4
4789,6
4790,4
4791,2
4792,4
4793,7
4794,8
4795,12
4796,3
4797,1
4798,0
4799,3
4800,10
4801,4
4802,3
4803,2
4804,0
4805,2
4806,3
4807,0
4808,7
4809,4
4810,2
4811,3
4812,2
4813,0
4814,4
4815,3
4816,3
4817,9
4818,1
4819,6
4820,1
4821,9
4822,3
4823,9
4824,9
4825,2
4826,13
4827,4
4828,6
4829,10
4830,0
4831,3
4832,4
4833,0
4834,6
4835,4
4836,4
4837,10
4838,6
4839,3
4840,2
4841,6
4842,2
4843,8
4844,3
4845,14
4846,9
4847,14
4848,14
4849,10
4850,0
4851,9
4852,7
4853,1
4854,7
4855,2
4856,1
4857,3
4858,2
4859,10
4860,5
4861,3
4862,4
4863,5
4864,1
4865,6
4866,6
4867,10
4868,3
4869,11
4870,5
4871,4
4872,5
4873,5
4874,3
4875,0
4876,0
4877,9
4878,0
4879,0
4880,2
4881,7
4882,6
4883,12
4884,4
4885,6
4886,8
4887,6
4888,0
4889,2
4890,2
4891,2
4892,1
4893,9
4894,2
4895,0
4896,6
4897,4
4898,5
4899,6
4900,7
4901,1
4902,3
4903,10
4904,0
4905,8
4906,6
4907,3
4908,10
4909,1
4910,2
4911,3
4912,0
4913,0
4914,2
4915,3
4916,0
4917,5
4918,2
4919,0
4920,8
4921,7
4922,0
4923,8
4924,4
4925,6
4926,5
4927,4
4928,2
4929,4
4930,13
4931,1
4932,0
4933,5
4934,0
4935,9
4936,6
4937,4
4938,4
4939,2
4940,3
4941,5
4942,10
4943,1
4944,5
4945,8
4946,7
4947,9
4948,0
4949,1
4950,1
4951,0
4952,6
4953,3
4954,1
4955,1
4956,4
4957,0
4958,10
4959,1
4960,7
4961,10
4962,7
4963,6
4964,4
4965,0
4966,6
4967,5
4968,9
4969,3
4970,2
4971,8
4972,4
4973,9
4974,7
4975,13
4976,10
4977,2
4978,7
4979,5
4980,1
4981,5
4982,6
4983,5
4984,6
4985,0
4986,4
4987,3
4988,2
4989,2
4990,4
4991,4
4992,12
4993,7
4994,8
4995,4
4996,9
4997,1
4998,5
4999,4
5000,5
5001,13
5002,9
5003,5
5004,9
5005,4
5006,1
5007,6
5008,16
5009,10
5010,7
5011,1
5012,2
5013,5
5014,4
5015,7
5016,6
5017,0
5018,6
5019,4
5020,3
5021,8
5022,2
5023,2
5024,5
5025,11
5026,3
5027,0
5028,4
5029,0
5030,1
5031,1
5032,2
5033,1
5034,4
5035,4
5036,1
5037,0
5038,8
5039,8
5040,4
5041,2
5042,5
5043,0
5044,11
5045,10
5046,4
5047,2
5048,7
5049,5
5050,6
5051,4
5052,10
5053,0
5054,1
5055,2
5056,6
5057,7
5058,8
5059,2
5060,4
5061,0
5062,8
5063,4
5064,14
5065,9
5066,5
5067,9
5068,0
5069,4
5070,6
5071,5
5072,0
5073,6
5074,1
5075,3
5076,4
5077,3
5078,2
5079,1
5080,7
5081,6
5082,0
5083,5
5084,6
5085,5
5086,2
5087,0
5088,2
5089,1
5090,4
5091,8
5092,5
5093,7
5094,2
5095,12
5096,2
5097,8
5098,0
5099,3
5100,6
5101,6
5102,3
5103,7
5104,1
5105,4
5106,3
5107,0
5108,14
5109,2
5110,0
5111,1
5112,4
5113,1
5114,2
5115,1
5116,4
5117,2
5118,4
5119,6
5120,4
5121,4
5122,6
5123,4
5124,7
5125,9
5126,3
5127,0
5128,4
5129,9
5130,8
5131,6
5132,2
5133,10
5134,4
5135,6
5136,6
5137,5
5138,6
5139,0
5140,0
5141,2
5142,6
5143,0
5144,3
5145,6
5146,3
5147,1
5148,1
5149,2
5150,8
5151,1
5152,0
5153,4
5154,2
5155,1
5156,1
5157,1
5158,9
5159,2
5160,2
5161,2
5162,11
5163,8
5164,8
5165,7
5166,0
5167,0
5168,7
5169,4
5170,8
5171,2
5172,1
5173,3
5174,7
5175,11
5176,0
5177,7
5178,0
5179,5
5180,7
5181,1
5182,6
5183,1
5184,1
5185,7
5186,9
5187,2
5188,8
5189,0
5190,5
5191,6
5192,1
5193,14
5194,4
5195,6
5196,5
5197,6
5198,0
5199,0
5200,6
5201,3
5202,6
5203,2
5204,3
5205,3
5206,4
5207,2
5208,13
5209,5
5210,0
5211,0
5212,4
5213,4
5214,7
5215,6
5216,7
5217,0
5218,6
5219,0
5220,3
5221,6
5222,7
5223,5
5224,10
5225,2
5226,3
5227,3
5228,1
5229,1
5230,0
5231,6
5232,4
5233,6
5234,0
5235,3
5236,2
5237,5
5238,4
5239,6
5240,8
5241,10
5242,3
5243,10
5244,0
5245,8
5246,4
5247,2
5248,2
5249,1
5250,13
5251,12
5252,6
5253,9
5254,13
5255,4
5256,3
5257,11
5258,8
5259,4
5260,0
5261,4
5262,14
5263,3
5264,2
5265,10
5266,7
5267,3
5268,6
5269,7
5270,0
5271,12
5272,1
5273,8
5274,8
5275,0
5276,8
5277,2
5278,2
5279,1
5280,10
5281,4
5282,11
5283,8
5284,6
5285,5
5286,3
5287,3
5288,9
5289,4
5290,6
5291,3
5292,1
5293,2
5294,2
5295,0
5296,6
5297,6
5298,5
5299,4
5300,3
5301,11
5302,3
5303,0
5304,4
5305,8
5306,3
5307,7
5308,6
5309,6
5310,4
5311,4
5312,3
5313,1
5314,5
5315,2
5316,8
5317,5
5318,3
5319,0
5320,6
5321,2
5322,4
5323,4
5324,7
5325,4
5326,8
5327,8
5328,7
5329,5
5330,11
5331,11
5332,9
5333,6
5334,1
5335,2
5336,9
5337,3
5338,5
5339,1
5340,2
5341,2
5342,3
5343,6
5344,10
5345,13
5346,9
5347,1
5348,8
5349,0
5350,1
5351,1
5352,4
5353,6
5354,7
5355,0
5356,3
5357,8
5358,2
5359,0
5360,2
5361,1
5362,0
5363,11
5364,1
5365,2
5366,4
5367,5
5368,7
5369,3
5370,0
5371,10
5372,1
5373,2
5374,0
5375,0
5376,2
5377,6
5378,2
5379,1
5380,1
5381,8
5382,0
5383,2
5384,1
5385,2
5386,5
5387,15
5388,9
5389,0
5390,3
5391,9
5392,7
5393,3
5394,2
5395,2
5396,17
5397,3
5398,6
5399,12
5400,2
5401,0
5402,2
5403,5
5404,6
5405,2
5406,0
5407,1
5408,3
5409,11
5410,5
5411,9
5412,7
5413,14
5414,0
5415,5
5416,6
5417,3
5418,0
5419,2
5420,5
5421,3
5422,4
5423,13
5424,2
5425,2
5426,0
5427,1
5428,3
5429,2
5430,5
5431,5
5432,1
5433,0
5434,7
5435,1
5436,11
5437,2
5438,1
5439,3
5440,9
5441,1
5442,7
5443,1
5444,9
5445,3
5446,5
5447,1
5448,1
5449,2
5450,4
5451,17
5452,11
5453,0
5454,9
5455,8
5456,13
5457,7
5458,4
5459,3
5460,5
5461,2
5462,2
5463,2
5464,7
5465,16
5466,2
5467,7
5468,6
5469,8
5470,10
5471,1
5472,3
5473,8
5474,1
5475,6
5476,6
5477,2
5478,4
5479,7
5480,11
5481,2
5482,5
5483,9
5484,5
5485,0
5486,6
5487,4
5488,6
5489,2
5490,1
5491,4
5492,4
5493,2
5494,5
5495,2
5496,3
5497,2
5498,4
5499,5
5500,7
5501,9
5502,0
5503,1
5504,0
5505,5
5506,4
5507,0
5508,2
5509,4
5510,4
5511,0
5512,8
5513,0
5514,3
5515,2
5516,9
5517,3
5518,7
5519,4
5520,3
5521,10
5522,4
5523,1
5524,2
5525,3
5526,2
5527,6
5528,3
5529,4
5530,2
5531,13
5532,1
5533,4
5534,2
5535,2
5536,11
5537,11
5538,4
5539,6
5540,4
5541,0
5542,11
5543,6
5544,1
5545,9
5546,10
5547,0
5548,4
5549,3
5550,2
5551,4
5552,2
5553,3
5554,1
5555,5
5556,2
5557,0
5558,0
5559,6
5560,8
5561,1
5562,2
5563,7
5564,2
5565,11
5566,7
5567,4
5568,17
5569,8
5570,2
5571,0
5572,1
5573,4
5574,8
5575,7
5576,0
5577,0
5578,8
5579,4
5580,6
5581,10
5582,5
5583,1
5584,7
5585,10
5586,2
5587,7
5588,4
5589,1
5590,0
5591,9
5592,3
5593,7
5594,4
5595,0
5596,0
5597,1
5598,1
5599,9
5600,4
5601,1
5602,5
5603,7
5604,5
5605,1
5606,3
5607,8
5608,0
5609,2
5610,3
5611,7
5612,1
5613,4
5614,0
5615,1
5616,9
5617,9
5618,6
5619,1
5620,2
5621,0
5622,2
5623,4
5624,6
5625,1
5626,10
5627,7
5628,4
5629,2
5630,3
5631,4
5632,0
5633,2
5634,0
5635,6
5636,8
5637,0
5638,5
5639,2
5640,4
5641,2
5642,9
5643,3
5644,0
5645,4
5646,3
5647,0
5648,4
5649,4
5650,2
5651,0
5652,0
5653,3
5654,4
5655,4
5656,12
5657,0
5658,2
5659,1
5660,3
5661,3
5662,3
5663,1
5664,13
5665,2
5666,6
5667,3
5668,4
5669,3
5670,3
5671,3
5672,4
5673,3
5674,7
5675,2
5676,2
5677,5
5678,3
5679,6
5680,4
5681,0
5682,10
5683,0
5684,3
5685,6
5686,3
5687,6
5688,2
5689,8
5690,0
5691,7
5692,7
5693,2
5694,6
5695,2
5696,4
5697,1
5698,6
5699,5
5700,4
5701,6
5702,2
5703,9
5704,4
5705,7
5706,0
5707,6
5708,9
5709,3
5710,9
5711,6
5712,3
5713,1
5714,9
5715,2
5716,10
5717,8
5718,3
5719,5
5720,0
5721,4
5722,9
5723,4
5724,4
5725,0
5726,6
5727,0
5728,8
5729,4
5730,2
5731,9
5732,0
5733,4
5734,4
5735,1
5736,2
5737,0
5738,0
5739,3
5740,0
5741,2
5742,3
5743,1
5744,1
5745,1
5746,13
5747,2
5748,2
5749,3
5750,2
5751,7
5752,7
5753,4
5754,12
5755,9
5756,1
5757,2
5758,0
5759,4
5760,6
5761,4
5762,6
5763,8
5764,2
5765,3
5766,1
5767,3
5768,2
5769,2
5770,1
5771,5
5772,2
5773,9
5774,4
5775,7
5776,4
5777,6
5778,0
5779,3
5780,4
5781,6
5782,2
5783,6
5784,10
5785,5
5786,6
5787,2
5788,2
5789,5
5790,5
5791,0
5792,4
5793,5
5794,3
